Id,Overall Qual,Gr Liv Area,Garage Area,Total Bsmt SF,Year Remod/Add,bath_abv,bath_bsmt,Neighborhood,roomratio,rm_area_intr,Bsmt Qual,SalePrice
1959,6,1846,315.0,1040.0,1950,2,0.0,NAmes,0.2857142857142857,12922,TA,143000
2720,5,1920,451.0,1052.0,1958,2,1.0,Sawyer,0.25,15360,TA,172500
2170,4,1088,520.0,1088.0,1963,1,0.0,Edwards,0.25,4352,TA,110000
603,4,1362,768.0,1040.0,1957,1,1.0,NAmes,0.16666666666666666,8172,TA,140000
2113,6,1314,440.0,1314.0,2006,2,0.0,CollgCr,0.3333333333333333,7884,Gd,176432
1146,6,1294,496.0,1278.0,1991,2,1.0,SawyerW,0.3333333333333333,7764,Gd,179200
2105,7,1274,508.0,1274.0,2007,2,1.0,CollgCr,0.3333333333333333,7644,Gd,203000
1786,7,1689,954.0,1689.0,2007,2,0.0,Somerst,0.2857142857142857,11823,Gd,248328
961,9,1641,885.0,1641.0,2008,2,1.0,Timber,0.2857142857142857,11487,Ex,316500
1405,7,1079,249.0,570.0,1950,1,0.0,Edwards,0.2,5395,TA,125600
1324,5,984,308.0,984.0,1959,1,1.0,OldTown,0.2,4920,TA,110000
1986,4,960,308.0,960.0,1950,1,0.0,OldTown,0.2,4800,TA,108500
307,5,1044,504.0,540.0,1952,1,0.0,IDOTRR,0.25,4176,TA,55993
180,5,1633,240.0,1027.0,2009,1,0.0,OldTown,0.14285714285714285,11431,TA,129000
2896,6,1137,551.0,1112.0,1987,2,1.0,Timber,0.4,5685,Gd,176000
668,6,1380,364.0,1380.0,1963,2,0.0,NAmes,0.3333333333333333,8280,TA,154000
1582,6,1256,578.0,1256.0,1986,2,0.0,Timber,0.3333333333333333,7536,Gd,180000
2285,5,1142,528.0,1142.0,1976,2,1.0,MeadowV,0.3333333333333333,6852,Gd,134000
2079,6,2158,576.0,1202.0,2001,2,1.0,Edwards,0.2857142857142857,15106,TA,243000
2272,8,1629,808.0,1616.0,2003,2,1.0,Timber,0.2222222222222222,14661,Gd,270000
2250,6,1080,484.0,1084.0,1983,2,0.0,Mitchel,0.4,5400,TA,134000
502,7,2646,656.0,1347.0,1993,3,1.0,NoRidge,0.3333333333333333,23814,Gd,260000
2166,7,1491,484.0,738.0,2006,3,0.0,CollgCr,0.42857142857142855,10437,Gd,168675
1622,6,1694,398.0,392.0,1994,3,0.0,Gilbert,0.42857142857142855,11858,Gd,160000
1299,5,1080,0.0,684.0,1996,1,0.0,OldTown,0.2,5400,Fa,95000
832,6,1422,440.0,704.0,2006,3,0.0,CollgCr,0.42857142857142855,9954,Gd,173000
2470,7,1301,572.0,1293.0,2006,2,1.0,Somerst,0.4,6505,Gd,187750
1017,7,2093,542.0,791.0,1991,3,0.0,NWAmes,0.42857142857142855,14651,Gd,215000
1384,5,1073,270.0,1073.0,1967,1,0.0,Sawyer,0.16666666666666666,6438,TA,120000
1790,7,1506,672.0,1494.0,2006,2,1.0,Somerst,0.2857142857142857,10542,Gd,249000
2530,7,1334,477.0,1334.0,1967,2,1.0,NWAmes,0.2857142857142857,9338,TA,164500
2893,7,1295,312.0,0.0,1986,2,0.0,GrnHill,0.4,6475,NA,230000
2027,7,1344,456.0,672.0,1990,2,1.0,OldTown,0.3333333333333333,8064,TA,140000
683,5,732,240.0,732.0,1952,1,1.0,NAmes,0.25,2928,TA,118900
823,8,1468,904.0,1468.0,2008,2,0.0,CollgCr,0.3333333333333333,8808,Gd,239900
2374,6,1069,440.0,1069.0,1975,2,1.0,NPkVill,0.5,4276,Gd,146300
1594,5,1040,499.0,1040.0,1975,1,0.0,MeadowV,0.16666666666666666,6240,Gd,124000
2049,5,999,308.0,925.0,1963,1,1.0,Sawyer,0.16666666666666666,5994,Gd,130000
1813,7,1349,539.0,1349.0,2001,2,0.0,SawyerW,0.3333333333333333,8094,Gd,179000
365,7,1442,500.0,1424.0,1990,2,0.0,Gilbert,0.4,7210,Gd,180500
176,4,747,220.0,747.0,1950,1,0.0,OldTown,0.25,2988,TA,80000
510,8,1578,840.0,1573.0,2009,2,0.0,Somerst,0.2857142857142857,11046,Gd,287090
1326,5,882,308.0,0.0,1956,1,0.0,OldTown,0.25,3528,NA,97000
2423,7,1511,398.0,1368.0,2002,2,1.0,Blmngtn,0.4,7555,Gd,246990
1631,6,1128,480.0,1302.0,1964,1,1.0,Gilbert,0.16666666666666666,6768,TA,154204
1263,7,1312,495.0,1312.0,2001,2,0.0,NAmes,0.3333333333333333,7872,TA,186000
1046,5,1302,264.0,630.0,1972,3,0.0,BrDale,0.5,7812,TA,111750
47,9,2696,958.0,2846.0,2004,3,1.0,NridgHt,0.3,26960,Ex,500000
1424,7,1356,484.0,628.0,2007,3,0.0,CollgCr,0.5,8136,Gd,177439
429,9,2184,836.0,1104.0,2008,3,1.0,NridgHt,0.3,21840,Ex,335000
1031,7,1964,483.0,803.0,1976,3,0.0,NWAmes,0.375,15712,TA,205000
1635,8,1321,484.0,1312.0,1990,1,1.0,StoneBr,0.25,5284,Gd,212000
309,8,1646,525.0,1594.0,2005,2,2.0,Crawfor,0.4,8230,Ex,246000
1020,7,1260,598.0,1260.0,1983,2,1.0,NWAmes,0.3333333333333333,7560,Gd,181900
178,5,1316,484.0,926.0,2001,1,1.0,OldTown,0.16666666666666666,7896,TA,130000
1975,5,1432,360.0,264.0,2002,2,0.0,OldTown,0.2857142857142857,10024,Fa,132000
2096,7,1958,499.0,779.0,2001,3,1.0,SawyerW,0.42857142857142855,13706,Gd,220000
865,8,1788,522.0,1753.0,2001,2,0.0,CollgCr,0.2857142857142857,12516,Gd,236500
385,8,1935,552.0,832.0,2009,3,1.0,Somerst,0.375,15480,Gd,263435
1362,6,1969,400.0,1272.0,1958,2,0.0,IDOTRR,0.2222222222222222,17721,TA,141000
1091,7,1986,434.0,847.0,2003,3,0.0,Gilbert,0.3333333333333333,17874,Gd,213000
317,7,1214,520.0,1214.0,2010,2,0.0,Timber,0.3333333333333333,7284,Gd,179781
1076,8,1342,550.0,1342.0,2007,2,1.0,NridgHt,0.3333333333333333,8052,Gd,234250
1573,8,2898,665.0,1565.0,1976,2,1.0,Timber,0.2,28980,Gd,287000
485,8,2004,644.0,870.0,2002,3,1.0,Gilbert,0.375,16032,Ex,257500
2021,6,986,180.0,960.0,1950,1,0.0,BrkSide,0.2,4930,TA,102000
2032,7,1108,280.0,637.0,1950,1,0.0,IDOTRR,0.16666666666666666,6648,TA,139400
2604,3,1214,936.0,672.0,1950,1,0.0,OldTown,0.16666666666666666,7284,TA,105000
1615,8,2217,621.0,2217.0,1970,2,1.0,NAmes,0.25,17736,TA,268000
2736,6,2201,432.0,697.0,1966,2,0.0,Edwards,0.25,17608,Gd,274970
473,7,1220,397.0,1220.0,2006,2,0.0,Blmngtn,0.4,6100,Gd,180000
1316,7,1378,360.0,689.0,2005,2,0.0,OldTown,0.2857142857142857,9646,TA,161000
244,4,930,308.0,0.0,2006,1,0.0,Edwards,0.16666666666666666,5580,NA,84900
152,5,988,264.0,988.0,1958,1,1.0,NAmes,0.2,4940,TA,119000
1588,8,1964,892.0,1964.0,2006,3,1.0,Timber,0.42857142857142855,13748,Ex,370000
2111,7,1270,524.0,1270.0,2006,2,0.0,CollgCr,0.3333333333333333,7620,Gd,175900
813,5,2240,528.0,0.0,1979,2,0.0,SawyerW,0.16666666666666666,26880,NA,142953
1854,8,1494,478.0,1494.0,1995,2,1.0,Veenker,0.4,7470,Gd,279700
2575,5,1364,331.0,1179.0,1957,2,0.0,NAmes,0.3333333333333333,8184,Fa,132000
867,9,2153,736.0,1440.0,2000,3,1.0,CollgCr,0.375,17224,Ex,313000
2879,4,1336,570.0,637.0,1950,2,0.0,IDOTRR,0.2857142857142857,9352,TA,108000
1494,7,1656,397.0,746.0,2004,3,0.0,Edwards,0.42857142857142855,11592,Gd,165400
2771,6,1499,473.0,781.0,1995,3,0.0,CollgCr,0.5,8994,Gd,187000
496,8,2794,810.0,1462.0,1996,3,1.0,NoRidge,0.3333333333333333,25146,Gd,403000
1651,6,2030,551.0,848.0,1976,3,0.0,NWAmes,0.375,16240,TA,195000
1913,6,1254,525.0,1218.0,1961,1,1.0,NAmes,0.16666666666666666,7524,TA,158500
2790,8,1989,586.0,1065.0,2002,3,1.0,CollgCr,0.42857142857142855,13923,Gd,255000
1541,5,1898,484.0,1898.0,1956,3,0.0,Crawfor,0.42857142857142855,13286,TA,236500
1684,5,988,360.0,988.0,1966,1,1.0,NAmes,0.2,4940,TA,129250
301,7,1801,484.0,1501.0,1997,2,1.0,Crawfor,0.3333333333333333,10806,TA,289000
1569,5,1872,484.0,0.0,1976,4,0.0,Mitchel,0.5,14976,NA,100000
2153,8,2439,560.0,1531.0,2001,3,1.0,CollgCr,0.42857142857142855,17073,Gd,275000
1467,8,1764,560.0,850.0,2000,3,0.0,CollgCr,0.42857142857142855,12348,Gd,207000
2540,5,1200,884.0,864.0,1998,2,1.0,NAmes,0.3333333333333333,7200,TA,146000
2368,6,1030,264.0,494.0,1972,2,0.0,BrDale,0.3333333333333333,6180,TA,116000
874,7,2034,645.0,1057.0,1998,3,1.0,CollgCr,0.375,16272,Gd,219500
463,7,1405,478.0,1405.0,2003,2,0.0,NridgHt,0.3333333333333333,8430,Gd,173000
784,4,1229,284.0,1134.0,1956,1,0.0,Edwards,0.16666666666666666,7374,TA,135000
2149,7,1932,610.0,979.0,2003,3,1.0,CollgCr,0.42857142857142855,13524,Gd,213000
2069,6,1299,494.0,967.0,1995,1,0.0,Sawyer,0.16666666666666666,7794,TA,150000
1743,7,1402,648.0,1258.0,2007,2,2.0,Blmngtn,0.2857142857142857,9814,Ex,194201
472,7,1504,457.0,1346.0,2006,2,0.0,Blmngtn,0.2857142857142857,10528,Gd,181000
1921,6,1442,301.0,1442.0,1958,2,0.0,NAmes,0.2857142857142857,10094,TA,157900
2778,7,1779,586.0,951.0,2000,3,1.0,CollgCr,0.42857142857142855,12453,Gd,217000
526,8,1953,1043.0,1082.0,2006,3,0.0,Somerst,0.3333333333333333,17577,Gd,252000
2795,7,1909,529.0,872.0,2002,3,0.0,CollgCr,0.375,15272,Gd,197000
478,7,1630,436.0,868.0,2005,3,0.0,Gilbert,0.42857142857142855,11410,Gd,189500
2841,5,1250,280.0,686.0,1950,2,1.0,Edwards,0.2857142857142857,8750,TA,116000
119,6,1328,528.0,1328.0,1963,2,1.0,NWAmes,0.3333333333333333,7968,TA,143000
1960,5,988,276.0,876.0,1950,1,0.0,NAmes,0.16666666666666666,5928,TA,119000
1277,6,1278,240.0,854.0,1954,1,0.0,NAmes,0.16666666666666666,7668,TA,127500
2466,6,1716,615.0,858.0,2005,3,0.0,Somerst,0.42857142857142855,12012,Gd,200825
2844,2,498,216.0,498.0,1955,1,0.0,Edwards,0.3333333333333333,1494,TA,35000
1028,7,2840,1314.0,1420.0,1978,3,1.0,NWAmes,0.375,22720,Gd,292500
1043,6,987,280.0,483.0,1970,2,0.0,BrDale,0.4,4935,TA,106000
231,4,756,440.0,660.0,1950,1,0.0,Sawyer,0.25,3024,Fa,85000
461,8,1712,701.0,1712.0,2003,2,1.0,NridgHt,0.25,13696,Ex,286500
33,6,1069,440.0,1069.0,1977,2,0.0,NPkVill,0.5,4276,Gd,127500
1795,7,1335,575.0,1335.0,2007,2,0.0,Somerst,0.3333333333333333,8010,Gd,210400
1073,8,1518,588.0,1518.0,2004,2,0.0,NridgHt,0.3333333333333333,9108,Ex,274000
1576,8,1780,612.0,920.0,2007,3,1.0,Timber,0.5,10680,Gd,264966
2044,4,1484,264.0,771.0,1950,2,0.0,IDOTRR,0.3333333333333333,8904,TA,50000
185,5,1652,416.0,686.0,1950,2,1.0,OldTown,0.2857142857142857,11564,Fa,139000
1828,7,2503,564.0,1223.0,1990,3,1.0,Veenker,0.42857142857142855,17521,Gd,300000
344,8,2704,538.0,1952.0,1995,3,1.0,NAmes,0.3333333333333333,24336,Gd,345000
2152,8,1592,484.0,1556.0,1995,2,0.0,CollgCr,0.2857142857142857,11144,Gd,228000
1752,7,1394,400.0,384.0,2003,3,0.0,Gilbert,0.42857142857142855,9758,Gd,165500
2637,4,1328,210.0,686.0,1950,1,0.0,OldTown,0.125,10624,TA,107000
1000,8,1593,682.0,1593.0,2002,2,1.0,StoneBr,0.4,7965,Ex,286000
727,4,720,0.0,720.0,1950,1,0.0,IDOTRR,0.25,2880,TA,34900
2612,5,912,288.0,912.0,1964,1,0.0,NAmes,0.2,4560,TA,115000
2422,8,1456,400.0,1273.0,2003,2,0.0,Blmngtn,0.2857142857142857,10192,Gd,215000
752,7,1944,216.0,672.0,1994,2,0.0,OldTown,0.25,15552,TA,179900
15,8,1502,528.0,1488.0,1985,2,1.0,StoneBr,0.5,6008,Gd,212000
2319,8,2064,527.0,1074.0,2005,3,0.0,Gilbert,0.42857142857142855,14448,Gd,250000
2681,5,1576,225.0,1042.0,1950,1,0.0,BrkSide,0.125,12608,TA,149000
1006,6,1658,431.0,773.0,1996,3,1.0,Gilbert,0.375,13264,Gd,188000
2596,3,713,371.0,713.0,2001,1,0.0,OldTown,0.2,3565,TA,99800
2002,7,2554,704.0,718.0,1998,2,0.0,OldTown,0.25,20432,TA,159500
55,7,1374,400.0,384.0,2004,3,1.0,Gilbert,0.42857142857142855,9618,Gd,184500
2104,8,2574,868.0,1482.0,2007,3,0.0,CollgCr,0.3,25740,Ex,276000
1682,6,1548,440.0,804.0,1976,3,1.0,NPkVill,0.42857142857142855,10836,Gd,155000
977,5,1404,504.0,1188.0,2000,2,0.0,Mitchel,0.2857142857142857,9828,TA,160000
2548,5,1440,480.0,720.0,1964,2,0.0,NAmes,0.2857142857142857,10080,TA,157500
340,8,1803,482.0,1679.0,1995,3,2.0,Mitchel,0.5,10818,Gd,285000
1487,5,2200,0.0,1272.0,2003,4,2.0,Edwards,0.4444444444444444,19800,TA,145900
1423,7,2037,472.0,672.0,1996,3,0.0,SawyerW,0.375,16296,Gd,229000
1342,4,896,280.0,1057.9878048780488,1950,1,0.0,BrkSide,0.25,3584,NA,79000
1949,4,1281,580.0,1151.0,1993,2,1.0,OldTown,0.3333333333333333,7686,TA,128500
2444,8,1976,885.0,1044.0,1998,3,1.0,NoRidge,0.42857142857142855,13832,Gd,286000
345,6,1608,470.0,945.0,1997,3,0.0,Gilbert,0.42857142857142855,11256,Gd,189500
650,5,1210,616.0,0.0,1953,2,0.0,NAmes,0.2857142857142857,8470,NA,102900
192,5,1612,363.0,988.0,1997,2,0.0,BrkSide,0.2857142857142857,11284,TA,128500
1945,5,1728,371.0,1216.0,2004,1,1.0,NAmes,0.14285714285714285,12096,TA,156000
2277,8,2482,642.0,1094.0,2006,3,0.0,Timber,0.3333333333333333,22338,Gd,281213
1266,7,2069,505.0,585.0,2007,2,1.0,NAmes,0.2222222222222222,18621,Gd,242000
674,6,1478,498.0,1478.0,1960,2,1.0,NAmes,0.3333333333333333,8868,TA,157500
2823,7,1724,616.0,796.0,2004,3,0.0,Edwards,0.375,13792,Gd,196500
2772,7,1425,591.0,1425.0,1998,2,1.0,CollgCr,0.4,7125,Gd,193000
2015,5,1322,280.0,672.0,1952,1,1.0,BrkSide,0.14285714285714285,9254,TA,132000
2642,7,1428,576.0,712.0,1970,1,1.0,OldTown,0.14285714285714285,9996,TA,139900
144,6,1194,312.0,1194.0,1959,1,1.0,NAmes,0.16666666666666666,7164,TA,148000
1712,8,1818,774.0,895.0,2007,3,1.0,NridgHt,0.375,14544,Ex,281500
1708,8,2956,916.0,1706.0,2004,3,0.0,NridgHt,0.2727272727272727,32516,Gd,342000
2890,6,1210,528.0,1128.0,1975,2,1.0,Mitchel,0.3333333333333333,7260,TA,148000
1157,5,1641,490.0,1001.0,1972,2,0.0,Sawyer,0.4,8205,Gd,140000
2550,5,1053,750.0,1008.0,1991,2,1.0,NAmes,0.3333333333333333,6318,TA,150000
1104,7,2125,576.0,1064.0,1997,3,1.0,NoRidge,0.25,25500,Ex,279500
2183,6,1072,525.0,547.0,2005,1,1.0,Edwards,0.2,5360,Gd,140000
2887,6,1664,616.0,1664.0,1978,2,0.0,Mitchel,0.2,16640,TA,145000
29,7,1337,511.0,1405.0,1999,2,1.0,NAmes,0.4,6685,Gd,184000
108,8,1226,484.0,1226.0,1978,1,1.0,Greens,0.25,4904,Gd,206000
2286,4,1092,253.0,546.0,1972,2,0.0,MeadowV,0.4,5460,TA,85500
1533,6,1660,240.0,715.0,1995,2,0.0,Crawfor,0.3333333333333333,9960,TA,188700
376,6,1671,484.0,1427.0,1986,2,0.0,NWAmes,0.2857142857142857,11697,TA,200000
800,7,1061,462.0,1054.0,1991,2,1.0,SawyerW,0.5,4244,Gd,162000
1395,5,672,240.0,672.0,1997,1,0.0,Sawyer,0.25,2688,TA,108000
388,5,1621,478.0,1621.0,1975,2,1.0,NWAmes,0.2857142857142857,11347,Gd,213000
1689,8,1734,928.0,1734.0,2007,2,1.0,NridgHt,0.2857142857142857,12138,Ex,318000
716,5,2138,360.0,849.0,1965,2,0.0,OldTown,0.18181818181818182,23518,TA,106000
2737,6,2009,795.0,672.0,1950,2,0.0,Edwards,0.25,16072,TA,235000
120,4,1225,0.0,950.0,1959,2,1.0,NAmes,0.3333333333333333,7350,TA,128950
1230,6,1362,504.0,1362.0,1961,2,1.0,NAmes,0.3333333333333333,8172,TA,163000
2047,5,1134,240.0,756.0,1950,2,1.0,Edwards,0.2857142857142857,7938,TA,126000
1293,7,2082,484.0,1362.0,2003,3,0.0,OldTown,0.5,12492,Gd,200000
1915,5,1524,315.0,874.0,1958,2,0.0,NAmes,0.2857142857142857,10668,TA,144000
1968,5,1800,0.0,1800.0,1961,2,0.0,NAmes,0.2,18000,TA,141000
1766,8,2582,758.0,1389.0,1999,3,1.0,NoRidge,0.3333333333333333,23238,Gd,322500
268,7,1661,598.0,1649.0,1998,2,0.0,CollgCr,0.3333333333333333,9966,Gd,224900
729,5,1576,528.0,1324.0,2004,2,2.0,BrkSide,0.3333333333333333,9456,TA,223500
902,4,960,288.0,672.0,1956,1,0.0,Edwards,0.2,4800,TA,112000
993,6,1604,470.0,926.0,1998,3,0.0,Gilbert,0.42857142857142855,11228,TA,187500
766,1,904,0.0,683.0,1950,1,1.0,Edwards,0.25,3616,Fa,61000
903,6,1196,528.0,684.0,2000,1,0.0,Edwards,0.14285714285714285,8372,TA,110000
1221,3,729,0.0,270.0,2003,1,0.0,BrkSide,0.2,3645,TA,52000
1719,6,1362,460.0,1362.0,2006,2,1.0,NridgHt,0.3333333333333333,8172,Gd,207000
1521,5,1964,0.0,940.0,1950,2,0.0,SWISU,0.2857142857142857,13748,TA,130000
2707,4,1296,516.0,0.0,1967,2,0.0,Sawyer,0.3333333333333333,7776,NA,90000
987,5,1287,440.0,624.0,1992,2,0.0,Mitchel,0.3333333333333333,7722,Gd,130000
2558,5,1252,576.0,504.0,1991,1,0.0,BrkSide,0.2,6260,Fa,127000
1778,9,1905,788.0,1905.0,2006,2,0.0,Somerst,0.25,15240,Ex,320000
2601,5,1130,720.0,1120.0,1950,1,1.0,OldTown,0.2,5650,TA,120000
74,7,1659,484.0,831.0,2004,3,0.0,SawyerW,0.375,13272,Gd,181000
2190,4,894,400.0,894.0,1954,1,0.0,Edwards,0.2,4470,TA,110000
701,4,1701,0.0,600.0,1950,2,0.0,OldTown,0.25,13608,Fa,94550
2556,4,869,0.0,440.0,1958,1,0.0,BrkSide,0.25,3476,Gd,85500
2293,5,1008,678.0,923.0,1977,1,1.0,Mitchel,0.25,4032,Gd,153500
787,3,1733,452.0,0.0,1955,2,0.0,Edwards,0.25,13864,NA,139600
595,5,1568,440.0,1568.0,1967,2,0.0,NAmes,0.2857142857142857,10976,TA,143000
66,8,3238,666.0,2033.0,1996,3,1.0,NoRidge,0.3333333333333333,29142,Gd,410000
846,6,1772,492.0,928.0,1998,3,1.0,CollgCr,0.42857142857142855,12404,Gd,200000
594,5,864,312.0,864.0,1967,1,1.0,NAmes,0.2,4320,TA,130000
792,6,1639,240.0,747.0,1950,2,0.0,Edwards,0.3333333333333333,9834,TA,154400
1200,8,2715,831.0,1142.0,1996,4,1.0,NWAmes,0.36363636363636365,29865,TA,299800
768,5,1112,226.0,585.0,1950,2,1.0,Edwards,0.3333333333333333,6672,TA,63000
174,5,1347,551.0,1347.0,1957,1,2.0,OldTown,0.16666666666666666,8082,TA,143000
1889,5,964,784.0,964.0,1961,1,0.0,NAmes,0.2,4820,TA,137500
1023,6,2872,619.0,1330.0,1995,3,1.0,NWAmes,0.2727272727272727,31592,Gd,272000
363,6,1167,400.0,1158.0,1992,2,1.0,Gilbert,0.3333333333333333,7002,Gd,173000
1401,7,1524,478.0,1524.0,1979,2,1.0,ClearCr,0.2857142857142857,10668,Gd,245000
1978,5,936,672.0,936.0,1980,1,1.0,OldTown,0.25,3744,Gd,140000
2097,7,2696,792.0,1264.0,2007,3,1.0,CollgCr,0.3,26960,Ex,383970
2840,4,1482,609.0,954.0,1968,2,1.0,Edwards,0.3333333333333333,8892,TA,125000
862,5,768,396.0,768.0,2007,1,1.0,CollgCr,0.2,3840,Gd,133000
507,8,1468,898.0,1468.0,2009,2,0.0,Somerst,0.3333333333333333,8808,Gd,244600
1262,5,1044,372.0,912.0,1968,2,1.0,NAmes,0.4,5220,TA,139000
1228,5,1036,312.0,1036.0,1953,1,0.0,NAmes,0.2,5180,TA,112900
1288,5,1360,330.0,680.0,2003,1,0.0,OldTown,0.16666666666666666,8160,TA,111000
1243,6,1392,458.0,1392.0,1957,2,1.0,NAmes,0.3333333333333333,8352,TA,166000
1850,7,1950,576.0,975.0,1998,3,0.0,Somerst,0.42857142857142855,13650,Gd,239000
1589,7,1344,784.0,1344.0,1998,2,2.0,Mitchel,0.25,10752,Gd,209200
1658,5,1484,487.0,1484.0,1971,2,0.0,NWAmes,0.2857142857142857,10388,Gd,175000
446,7,1760,583.0,1760.0,2004,2,1.0,NridgHt,0.25,14080,Gd,269500
1097,7,2322,400.0,1037.0,2000,3,0.0,Gilbert,0.375,18576,Gd,225000
2329,8,1742,564.0,1742.0,1985,2,1.0,StoneBr,0.4,8710,Gd,275000
1909,5,1376,240.0,768.0,1950,1,1.0,NAmes,0.16666666666666666,8256,TA,105000
2608,5,1086,484.0,1024.0,1966,1,1.0,NAmes,0.16666666666666666,6516,TA,159950
656,5,1656,180.0,660.0,1987,3,0.0,OldTown,0.375,13248,Fa,135000
1690,8,2122,938.0,2108.0,2007,3,1.0,NridgHt,0.42857142857142855,14854,Gd,345474
2853,5,1522,0.0,1008.0,1950,2,0.0,SWISU,0.2857142857142857,10654,TA,102000
2229,7,1696,625.0,1696.0,1971,2,0.0,Crawfor,0.2857142857142857,11872,Gd,198000
1127,8,2078,836.0,1034.0,2008,3,1.0,Somerst,0.375,16624,Ex,339750
2606,5,1466,566.0,796.0,1989,2,1.0,OldTown,0.2857142857142857,10262,Fa,170000
1268,5,876,576.0,876.0,1951,1,0.0,NAmes,0.2,4380,Fa,94000
2809,7,1737,578.0,851.0,2006,3,0.0,CollgCr,0.42857142857142855,12159,Gd,203160
529,7,1662,711.0,1652.0,2007,2,1.0,Somerst,0.25,13296,Gd,291000
476,6,2267,390.0,1010.0,2002,3,0.0,Gilbert,0.375,18136,Gd,200000
2566,5,1584,506.0,1584.0,1967,2,0.0,NAmes,0.25,12672,TA,119000
1902,1,334,0.0,0.0,1950,1,0.0,BrkSide,0.5,668,NA,39300
1547,4,796,0.0,796.0,1950,1,0.0,IDOTRR,0.2,3980,TA,55000
1185,7,1812,469.0,952.0,2002,3,0.0,Somerst,0.42857142857142855,12684,Gd,205000
2372,6,1092,264.0,525.0,1972,2,0.0,BrDale,0.3333333333333333,6552,TA,108000
2282,5,1632,576.0,1632.0,1967,2,0.0,Mitchel,0.25,13056,TA,143000
910,7,3082,672.0,824.0,1970,3,1.0,SWISU,0.25,36984,TA,197000
1128,7,1665,562.0,813.0,2007,3,0.0,Somerst,0.42857142857142855,11655,Gd,205950
1659,6,1743,539.0,702.0,1968,3,1.0,NWAmes,0.42857142857142855,12201,TA,175000
1852,8,2048,552.0,1054.0,2004,3,1.0,Somerst,0.375,16384,Ex,301000
456,7,1314,626.0,1314.0,2008,2,1.0,NridgHt,0.3333333333333333,7884,Gd,230000
2410,7,1405,478.0,1405.0,2003,2,0.0,NridgHt,0.3333333333333333,8430,Gd,171750
1296,7,1027,0.0,931.0,2006,1,1.0,OldTown,0.2,5135,TA,120000
2682,5,1324,180.0,741.0,1984,1,0.0,BrkSide,0.14285714285714285,9268,TA,110000
237,6,1074,467.0,663.0,1987,1,1.0,Edwards,0.16666666666666666,6444,TA,144500
1666,5,1422,576.0,925.0,1990,1,1.0,NAmes,0.14285714285714285,9954,TA,155000
2666,6,1200,312.0,1200.0,1950,1,0.0,OldTown,0.14285714285714285,8400,TA,125000
662,7,1690,624.0,560.0,2008,2,0.0,OldTown,0.4,8450,TA,156500
2490,6,1212,492.0,506.0,1995,1,1.0,Sawyer,0.16666666666666666,7272,Gd,151000
672,6,1105,308.0,1105.0,1957,1,0.0,NAmes,0.2,5525,TA,135000
2915,4,1092,253.0,546.0,1972,2,0.0,MeadowV,0.4,5460,TA,79400
452,6,1358,484.0,1358.0,2005,2,0.0,NridgHt,0.3333333333333333,8148,Gd,213000
321,8,1908,431.0,967.0,2002,3,0.0,Timber,0.3333333333333333,17172,Gd,202900
2124,6,1796,546.0,794.0,1998,3,1.0,CollgCr,0.42857142857142855,12572,Gd,211000
1278,5,1800,0.0,1800.0,1961,2,0.0,NAmes,0.2,18000,TA,130000
914,6,1608,216.0,976.0,1990,3,0.0,SWISU,0.42857142857142855,11256,TA,137450
579,4,1620,490.0,1281.0,1993,2,1.0,Sawyer,0.25,12960,TA,150000
1418,5,1111,200.0,616.0,1950,1,1.0,Edwards,0.2,5555,TA,95000
1166,7,1501,440.0,744.0,1999,3,0.0,Somerst,0.5,9006,Gd,179400
1797,5,1588,561.0,725.0,2007,3,0.0,Somerst,0.375,12704,Gd,212109
2568,5,1235,480.0,1235.0,1961,1,0.0,NAmes,0.16666666666666666,7410,TA,98600
2075,5,1325,576.0,409.0,2005,2,0.0,Edwards,0.3333333333333333,7950,TA,216000
2445,8,2234,768.0,1160.0,2000,3,1.0,NoRidge,0.42857142857142855,15638,Gd,300000
229,7,2260,533.0,1306.0,1997,3,1.0,ClearCr,0.42857142857142855,15820,Ex,328000
1663,5,1109,288.0,372.0,2005,1,1.0,NAmes,0.2,5545,TA,139000
2727,5,1000,575.0,1000.0,1963,1,1.0,ClearCr,0.25,4000,Gd,164000
2226,6,1045,462.0,516.0,1980,1,0.0,Blueste,0.2,5225,Gd,123900
130,5,858,0.0,858.0,2008,1,1.0,BrkSide,0.25,3432,TA,116500
1675,6,1337,522.0,1405.0,1998,2,1.0,NAmes,0.4,6685,Gd,177000
2038,4,1315,436.0,808.0,1958,2,1.0,IDOTRR,0.4,6575,Fa,99500
2416,6,1326,427.0,1326.0,2006,2,0.0,Gilbert,0.3333333333333333,7956,Gd,174190
2507,7,1200,480.0,600.0,2005,3,0.0,Somerst,0.75,4800,Gd,151000
269,6,848,420.0,848.0,2003,1,1.0,CollgCr,0.25,3392,Gd,143750
981,5,796,336.0,796.0,1972,1,1.0,Mitchel,0.25,3184,Gd,131900
2296,5,1432,531.0,716.0,1977,2,1.0,Mitchel,0.3333333333333333,8592,Gd,157000
940,5,1344,468.0,672.0,1997,1,0.0,IDOTRR,0.16666666666666666,8064,TA,147000
475,7,1432,432.0,716.0,2005,3,1.0,Gilbert,0.5,8592,Gd,188500
2404,7,1364,484.0,1364.0,2005,2,1.0,NridgHt,0.3333333333333333,8184,Gd,185850
2491,5,984,310.0,984.0,1965,1,0.0,Sawyer,0.2,4920,TA,126000
